ss_id,latitude_rounded,longitude_rounded,llsoacd,orientation,tilt,kwp,operational_at
23173,51.89,0.93,E01021697,85.0,30.0,2.24,2016-11-17
23174,51.88,0.87,E01021689,195.0,30.0,3.99,2016-11-17
23175,51.88,0.87,E01021689,195.0,30.0,2.03,2016-11-17
23176,51.88,0.87,E01021689,190.0,30.0,2.03,2016-11-17
23177,51.88,0.87,E01021689,105.0,30.0,3.99,2016-11-17
23178,51.88,0.84,E01021720,260.0,30.0,3.99,2016-11-17
23179,51.88,0.84,E01021720,260.0,30.0,3.99,2016-11-17
23180,51.88,0.84,E01021720,260.0,30.0,3.99,2016-11-17
23181,53.43,-2.27,E01005082,136.0,30.0,1.96,2016-11-17
23182,53.42,-2.21,E01005124,186.0,30.0,1.68,2016-11-17
23183,51.9,0.93,E01021704,230.0,30.0,2.9,2016-11-17
23184,51.9,0.93,E01021704,230.0,30.0,3.99,2016-11-17
23185,51.9,0.93,E01021704,230.0,30.0,3.48,2016-11-17
23186,51.88,0.84,E01021722,205.0,30.0,3.48,2016-11-17
23187,55.93,-3.01,S00101969,200.0,30.0,2.65,2016-11-17
23188,52.09,0.49,E01030122,240.0,35.0,3.99,2016-11-17
23189,52.26,0.7,E01030141,140.0,30.0,3.135,2016-11-17
23190,52.26,0.7,E01030141,140.0,30.0,3.42,2016-11-17
23191,52.26,0.7,E01030141,230.0,35.0,3.99,2016-11-17
23192,50.98,-4.3,E01020295,135.0,45.0,2.8,2016-11-17
23193,51.53,-0.22,E01000579,180.0,35.0,13.25,2016-11-17
23194,52.16,0.67,E01030099,165.0,45.0,3.99,2016-11-17
23195,52.26,0.7,E01030131,230.0,30.0,3.42,2016-11-17
23196,52.26,0.7,E01030131,235.0,44.0,3.99,2016-11-17
23197,52.24,0.69,E01030123,180.0,40.0,2.85,2016-11-17
23198,52.25,0.68,E01030125,200.0,35.0,2.85,2016-11-17
23199,53.84,-1.53,E01011504,110.0,38.0,1.5,2016-11-17
23200,55.96,-2.79,S00102141,166.0,35.0,3.18,2016-11-17
23201,52.03,-0.75,E01016727,235.0,30.0,3.99,2016-11-17
23202,53.48,-2.38,E01005731,160.0,30.0,3.48,2016-11-17
23203,52.55,-0.22,E01015670,185.0,30.0,1.96,2016-11-17
23204,52.52,-0.25,E01018213,235.0,30.0,3.77,2016-11-17
23205,53.44,-2.24,E01005279,250.0,30.0,1.68,2016-11-17
23206,53.44,-2.24,E01005279,250.0,30.0,1.68,2016-11-17
23207,51.89,0.93,E01021697,260.0,30.0,2.24,2016-11-17
23208,51.89,0.93,E01021697,260.0,30.0,2.24,2016-11-17
23209,51.89,0.93,E01021697,265.0,30.0,1.96,2016-11-17
23210,51.89,0.93,E01021697,265.0,30.0,1.96,2016-11-17
23211,51.89,0.93,E01021697,85.0,30.0,3.92,2016-11-17
23212,51.88,0.86,E01021693,120.0,30.0,3.48,2016-11-17
23213,51.88,0.87,E01021689,120.0,30.0,3.48,2016-11-17
23214,51.89,0.88,E01021676,95.0,30.0,3.99,2016-11-17
23215,51.87,0.93,E01021667,250.0,30.0,2.03,2016-11-17
23216,51.87,0.93,E01021667,240.0,30.0,2.03,2016-11-17
23217,53.53,-2.43,E01005661,202.0,30.0,2.8,2016-11-18
23218,53.51,-2.32,E01005674,95.0,30.0,3.36,2016-11-17
23219,53.53,-2.43,E01005662,112.0,30.0,3.36,2016-11-17
23220,53.53,-2.43,E01005659,210.0,30.0,3.36,2016-11-17
23221,53.53,-2.44,E01005662,115.0,30.0,2.8,2016-11-17
23222,53.48,-2.36,E01005602,150.0,30.0,2.24,2016-11-17
23223,53.53,-2.43,E01005662,186.0,30.0,2.8,2016-11-17
23224,53.44,-2.24,E01005279,155.0,30.0,1.96,2016-11-17
23225,52.08,0.44,E01030108,220.0,15.0,3.42,2016-11-17
23226,52.08,0.42,E01030115,194.0,18.0,2.28,2016-11-17
23227,52.26,0.7,E01030139,150.0,34.0,2.85,2016-11-17
23228,52.26,0.7,E01030131,248.0,21.0,3.42,2016-11-17
23229,52.26,0.7,E01030139,230.0,24.0,3.705,2016-11-17
23230,54.51,-1.53,E01012319,160.0,30.0,3.42,2016-11-17
23231,51.51,-0.03,E01004254,180.0,35.0,26.25,2016-11-17
23232,50.84,-1.19,E01022738,195.0,30.0,2.5,2016-11-17
23233,51.48,0.03,E01001595,90.0,25.0,5.0,2016-11-17
23234,51.48,0.03,E01001595,90.0,25.0,4.0,2016-11-17
23235,52.26,0.7,E01030141,230.0,37.0,3.42,2016-11-17
23236,51.48,0.03,E01001595,90.0,25.0,4.0,2016-11-17
23237,51.49,0.05,E01001708,160.0,25.0,4.0,2016-11-17
23238,51.48,0.03,E01001594,190.0,25.0,13.92,2016-11-17
23239,50.87,-0.97,E01022917,195.0,30.0,3.0,2016-11-17
23240,52.26,0.7,E01030141,225.0,25.0,3.42,2016-11-17
23241,51.55,-0.28,E01000617,180.0,25.0,1.25,2016-11-17
23242,51.55,-0.28,E01000617,180.0,25.0,1.0,2016-11-17
23243,52.17,0.55,E01030150,120.0,30.0,3.99,2016-11-17
23244,51.55,-0.28,E01000617,180.0,25.0,1.25,2016-11-17
23245,51.49,0.05,E01001708,180.0,10.0,4.0,2016-11-17
23246,50.86,-0.95,E01022925,148.0,32.0,3.0,2016-11-17
23247,52.36,0.87,E01030095,157.0,28.0,3.99,2016-11-17
23248,52.26,0.7,E01030141,230.0,30.0,3.99,2016-11-17
23249,52.26,0.7,E01030131,230.0,34.0,3.99,2016-11-17
23250,55.94,-3.02,S00101947,150.0,32.0,3.06,2016-11-17
23251,55.96,-2.96,S00102115,180.0,37.0,3.71,2016-11-17
23252,52.26,0.7,E01030141,145.0,32.0,3.42,2016-11-17
23253,55.94,-3.02,S00101944,180.0,35.0,2.12,2016-11-17
23254,52.26,0.69,E01030141,230.0,30.0,3.42,2016-11-17
23255,52.32,0.89,E01030146,126.0,25.0,3.99,2016-11-17
23256,50.9,-1.07,E01023233,136.0,30.0,2.5,2016-11-17
23257,52.26,0.69,E01030141,230.0,30.0,3.42,2016-11-17
23258,52.26,0.69,E01030141,230.0,30.0,3.42,2016-11-17
23259,52.34,0.81,E01030094,245.0,46.0,3.99,2016-11-17
23260,52.26,0.69,E01030139,195.0,24.0,3.99,2016-11-17
23261,52.26,0.69,E01030139,115.0,24.0,3.705,2016-11-17
23262,54.51,-1.55,E01012359,185.0,35.0,2.85,2016-11-17
23263,55.9,-3.57,S00134041,220.0,35.0,3.18,2016-11-17
23264,55.9,-3.57,S00134041,170.0,35.0,3.18,2016-11-17
23265,55.9,-3.57,S00134041,170.0,35.0,3.18,2016-11-17
23266,55.9,-3.57,S00134041,170.0,35.0,3.18,2016-11-17
23267,54.55,-1.52,E01012328,151.0,24.0,3.42,2016-11-17
23268,54.54,-1.53,E01012332,117.0,43.0,3.99,2016-11-17
23269,54.54,-1.53,E01012332,227.0,28.0,3.42,2016-11-17
23270,54.54,-1.54,E01012331,95.0,30.0,3.99,2016-11-17
23271,54.54,-1.53,E01012332,95.0,30.0,3.99,2016-11-17
23272,54.51,-1.53,E01012319,125.0,30.0,2.61,2016-11-17
23273,54.53,-1.51,E01012327,122.0,30.0,3.92,2016-11-17
23274,54.53,-1.51,E01012327,125.0,30.0,3.92,2016-11-17
23275,54.53,-1.51,E01012327,149.0,30.0,3.92,2016-11-17
23276,54.52,-1.54,E01012341,125.0,30.0,2.9,2016-11-17
23277,53.48,-2.38,E01005731,252.0,30.0,3.48,2016-11-17
23278,53.46,-2.42,E01005639,189.0,30.0,2.8,2016-11-17
23279,53.46,-2.42,E01005639,189.0,30.0,2.24,2016-11-17
23280,53.43,-2.24,E01005274,146.0,30.0,1.68,2016-11-17
23281,53.43,-2.26,E01005081,117.0,30.0,2.24,2016-11-17
23282,53.43,-2.26,E01005081,134.0,30.0,1.96,2016-11-17
23283,53.44,-2.24,E01005279,156.0,30.0,1.68,2016-11-17
23284,53.43,-2.24,E01005272,143.0,30.0,1.68,2016-11-17
23285,51.89,0.94,E01021696,245.0,30.0,3.99,2016-11-17
23286,51.89,0.94,E01021696,245.0,30.0,3.92,2016-11-17
23287,51.89,0.93,E01021697,260.0,30.0,2.24,2016-11-17
23288,51.89,0.94,E01021697,190.0,30.0,3.99,2016-11-17
23289,51.87,0.87,E01021711,210.0,30.0,3.99,2016-11-17
23290,51.87,0.87,E01021711,95.0,30.0,3.36,2016-11-17
23291,51.88,0.87,E01021689,195.0,30.0,3.19,2016-11-17
23292,52.26,0.7,E01030141,225.0,18.0,2.6,2016-11-17
23293,52.26,0.7,E01030141,225.0,18.0,2.6,2016-11-17
23294,52.26,0.7,E01030141,225.0,18.0,2.6,2016-11-17
23295,52.26,0.7,E01030141,230.0,25.0,3.12,2016-11-17
23296,53.81,-1.61,E01011281,265.0,40.0,2.5,2016-11-17
23297,53.75,-1.54,E01032497,184.0,37.0,2.5,2016-11-17
23298,53.81,-1.63,E01011331,126.0,23.0,2.0,2016-12-12
23299,53.79,-1.61,E01011735,180.0,35.0,2.5,2016-11-17
23300,53.81,-1.62,E01011295,200.0,33.0,2.0,2016-11-17
23301,53.79,-1.62,E01011735,99.0,32.0,2.5,2016-11-17
23302,53.8,-1.65,E01011611,152.0,34.0,2.5,2016-11-17
23303,53.82,-1.56,E01011450,220.0,30.0,3.0,2016-11-17
23304,53.82,-1.62,E01011326,184.0,38.0,2.5,2016-11-17
23305,53.8,-1.65,E01011611,172.0,22.0,2.0,2016-11-17
23306,53.75,-1.54,E01032497,192.0,36.0,1.5,2016-11-17
23307,52.26,0.64,E01030134,175.0,24.0,3.9,2016-11-17
23308,52.26,0.7,E01030140,270.0,25.0,2.86,2016-11-17
23309,52.26,0.7,E01030131,230.0,41.0,3.99,2016-11-17
23310,52.26,0.7,E01030139,218.0,29.0,3.12,2016-11-17
23311,52.26,0.7,E01030141,225.0,30.0,2.6,2016-11-17
23312,52.27,0.69,E01030103,120.0,30.0,3.9,2016-11-17
23313,52.26,0.7,E01030140,200.0,20.0,2.86,2016-11-17
23314,51.35,-2.95,E01014815,180.0,35.0,2.75,2016-11-17
23315,51.32,-2.96,E01014828,180.0,35.0,2.5,2016-11-17
23316,51.32,-2.96,E01014828,180.0,35.0,2.75,2016-11-17
23317,51.43,-2.67,E01014851,180.0,35.0,2.5,2016-11-17
23318,53.82,-1.56,E01011450,188.0,32.0,3.0,2016-11-17
23319,53.81,-1.63,E01011334,200.0,22.0,3.0,2016-11-17
23320,53.82,-1.63,E01011326,96.0,34.0,1.5,2016-11-17
23321,53.79,-1.61,E01011725,190.0,35.0,2.0,2016-11-17
23322,53.74,-1.59,E01011547,117.0,33.0,2.0,2016-11-17
23323,53.84,-1.61,E01011686,236.0,39.0,2.0,2016-11-17
23324,53.84,-1.61,E01011686,192.0,40.0,2.5,2016-11-17
23325,53.84,-1.61,E01011686,190.0,40.0,2.5,2016-11-17
23326,53.84,-1.61,E01011686,264.0,39.0,2.0,2016-11-17
23327,53.77,-1.58,E01011318,174.0,23.0,1.5,
23328,53.78,-1.61,E01011735,180.0,35.0,1.5,2016-11-17
23329,52.26,0.7,E01030131,150.0,30.0,3.9,2016-11-17
23330,52.26,0.7,E01030131,142.0,38.0,3.99,2016-11-17
23331,52.28,0.69,E01030103,205.0,18.0,2.6,2016-11-17
23332,52.24,0.69,E01030123,181.0,41.0,2.6,2016-11-17
23333,52.24,0.69,E01030123,180.0,40.0,2.565,2016-11-17
23334,52.26,0.7,E01030141,227.0,29.0,2.6,2016-11-17
23335,52.25,0.68,E01030125,220.0,28.0,3.135,2016-11-17
23336,50.86,-1.03,E01022952,191.0,26.0,3.0,2016-11-17
23337,52.24,0.69,E01030123,180.0,30.0,2.34,2016-11-17
23338,53.8,-1.52,E01033021,225.0,23.0,1.5,2016-11-17
23339,51.33,-2.91,E01014769,180.0,35.0,3.0,2016-11-17
23340,51.32,-2.96,E01014828,180.0,35.0,2.5,2016-11-17
23341,51.32,-2.96,E01014828,180.0,35.0,2.5,2016-11-17
23342,51.32,-2.96,E01014828,180.0,35.0,2.5,2016-11-17
23343,51.48,-2.69,E01014786,180.0,35.0,2.25,2016-11-17
23344,51.43,-2.86,E01014751,180.0,35.0,2.0,2016-11-17
23345,52.98,-0.01,E01026022,174.0,30.0,3.42,2016-11-17
23346,51.44,-2.76,E01014781,180.0,35.0,3.5,2016-11-17
23347,51.41,-2.76,E01014739,180.0,35.0,2.5,2016-11-17
23348,53.75,-1.46,E01032487,85.0,25.0,2.5,2016-11-17
23349,51.41,0.31,E01024157,180.0,35.0,1.75,2016-11-17
23350,51.41,0.31,E01024157,180.0,35.0,1.75,2016-11-17
23351,53.92,-0.94,E01013451,165.0,45.0,3.9,2016-11-17
23352,52.25,0.7,E01030140,165.0,25.0,3.135,2016-11-17
23353,52.26,0.7,E01030141,230.0,30.0,3.12,2016-11-17
23354,52.26,0.7,E01030141,230.0,30.0,2.6,2016-11-17
23355,52.26,0.7,E01030139,150.0,50.0,3.9,2016-11-17
23356,52.26,0.7,E01030141,140.0,40.0,3.12,2016-11-17
23357,53.77,-1.57,E01011315,152.0,30.0,2.0,2016-11-17
23358,53.83,-1.61,E01011686,104.0,40.0,2.0,2016-11-18
23359,51.87,-2.69,E01014050,150.0,30.0,3.0,2016-11-17
23360,51.86,-2.66,E01014031,190.0,30.0,2.25,2016-11-17
23361,51.86,-2.66,E01014031,190.0,30.0,3.0,2016-11-17
23362,51.86,-2.66,E01014031,190.0,30.0,3.0,2016-11-17
23363,51.86,-2.66,E01014031,190.0,30.0,3.0,2016-11-17
23364,51.89,-2.49,E01014057,180.0,30.0,2.0,2016-11-17
23365,50.86,-1.39,E01023028,145.0,35.0,2.65,2016-11-17
23366,53.75,-1.54,E01032497,192.0,35.0,2.0,2016-11-17
23367,53.77,-1.58,E01011317,258.0,23.0,2.0,2016-11-17
23368,53.83,-1.61,E01011686,104.0,40.0,2.0,2016-11-17
23369,53.87,-1.69,E01011269,93.0,30.0,3.0,2016-11-17
23370,53.86,-1.7,E01011275,240.0,27.0,2.5,2016-11-17
23371,51.98,-2.75,E01014099,220.0,30.0,4.0,2016-11-17
23372,53.82,-1.56,E01011450,196.0,30.0,1.5,2016-11-17
23373,53.79,-1.61,E01011725,238.0,23.0,1.5,2016-11-17
23374,53.82,-1.63,E01011326,268.0,40.0,2.0,2016-11-17
23375,51.92,-2.61,E01014049,180.0,30.0,2.5,2016-11-17
23376,52.04,-2.96,E01014019,150.0,30.0,3.5,2016-11-17
23377,51.93,-2.58,E01014053,180.0,30.0,4.0,2016-11-17
23378,52.07,-3.12,E01014018,220.0,30.0,4.0,2016-11-17
23379,51.94,-2.53,E01014053,210.0,30.0,3.0,2016-11-17
23380,52.12,-2.71,E01014082,240.0,30.0,2.25,2016-11-17
23381,51.95,-2.88,E01014021,270.0,30.0,4.0,2016-11-17
23382,51.96,-2.99,E01014020,230.0,30.0,3.0,2016-11-17
23383,51.97,-2.73,E01014060,160.0,30.0,4.0,2016-11-17
23384,54.53,-1.52,E01012327,180.0,24.0,2.85,2016-11-17
23385,54.51,-1.55,E01012359,170.0,28.0,3.42,2016-11-17
23386,54.52,-1.47,E01012344,130.0,25.0,3.99,2016-11-17
23387,54.51,-1.55,E01012359,170.0,28.0,3.99,2016-11-17
23388,54.54,-1.53,E01012332,190.0,28.0,3.99,2016-11-17
23389,54.54,-1.53,E01012332,190.0,28.0,3.99,2016-11-17
23390,54.59,-1.44,E01012366,154.0,25.0,3.99,2016-11-17
23391,51.65,-3.79,W01000942,170.0,30.0,3.36,2016-11-17
23392,51.65,-3.79,W01000942,215.0,30.0,3.36,2016-11-17
23393,53.43,-2.26,E01005081,124.0,30.0,2.52,2016-11-17
23394,52.33,-0.07,E01018167,255.0,30.0,2.8,2016-11-17
23395,52.33,-0.07,E01018168,230.0,30.0,3.92,2016-11-17
23396,52.33,-0.07,E01018166,100.0,30.0,2.8,2016-11-17
23397,52.33,-0.07,E01018168,140.0,30.0,3.64,2016-11-17
23398,53.44,-2.43,E01005620,120.0,30.0,2.8,2016-11-17
23399,53.49,-2.35,E01005636,218.0,30.0,3.36,2016-11-17
23400,51.89,0.94,E01021698,240.0,30.0,2.9,2016-11-17
23401,51.89,0.94,E01021696,245.0,30.0,3.99,2016-11-17
23402,51.89,0.94,E01021697,205.0,30.0,3.99,2016-11-17
23403,51.87,0.87,E01021711,120.0,30.0,3.99,2016-11-17
23404,51.87,0.88,E01021711,240.0,30.0,3.64,2016-11-17
23405,51.87,0.87,E01021715,170.0,30.0,3.99,2016-11-17
23406,53.43,-2.23,E01005273,206.0,30.0,1.68,2016-11-17
23407,53.46,-2.42,E01005639,255.0,30.0,3.36,2016-11-17
23408,54.55,-1.52,E01012328,160.0,30.0,3.36,2016-11-17
23409,54.52,-1.53,E01012319,97.0,30.0,3.92,2016-11-17
23410,54.52,-1.54,E01012341,127.0,30.0,3.36,2016-11-17
23411,54.52,-1.54,E01012341,129.0,30.0,2.24,2016-11-17
23412,54.52,-1.54,E01012341,125.0,30.0,2.9,2016-11-17
23413,52.26,0.7,E01030141,230.0,32.0,2.6,2016-11-17
23414,52.26,0.69,E01030139,110.0,25.0,3.38,2016-11-17
23415,52.26,0.7,E01030141,135.0,30.0,2.86,2016-11-17
23416,53.79,-1.52,E01011626,240.0,23.0,1.5,2016-11-17
23417,52.27,0.7,E01030130,145.0,40.0,3.64,2016-11-17
23418,51.01,-4.23,E01020283,161.0,21.0,2.8,2016-11-17
23419,51.04,-4.22,E01020297,135.0,35.0,2.8,2016-11-17
23420,53.83,-1.47,E01011657,210.0,37.0,1.5,2016-11-17
23421,52.26,0.7,E01030141,227.0,29.0,2.6,2016-11-17
23422,53.75,-1.46,E01032487,255.0,23.0,1.5,2016-11-17
23423,52.27,0.7,E01030130,150.0,50.0,3.9,2016-11-17
23424,53.75,-1.52,E01011490,170.0,38.0,1.5,2016-11-17
23425,53.76,-1.52,E01011476,91.0,34.0,2.5,2016-11-17
23426,55.9,-3.57,S00134041,170.0,31.0,3.06,2016-11-17
23427,55.9,-3.57,S00134041,250.0,31.0,3.06,2016-11-17
23428,53.78,-1.55,E01011371,220.0,23.0,2.0,2016-11-17
23429,53.81,-1.46,E01011343,185.0,32.0,2.0,2016-11-17
23430,53.55,-2.14,E01005340,210.0,30.0,2.5,2016-11-17
23431,53.75,-1.55,E01011491,218.0,34.0,2.0,2016-11-17
23432,51.52,-0.58,E01016519,151.0,35.0,2.6,2016-11-17
23433,53.75,-1.45,E01011635,103.0,35.0,2.5,2016-11-17
23434,53.78,-1.52,E01011468,180.0,22.0,2.0,2016-11-17
23435,53.84,-1.53,E01011517,105.0,36.0,2.25,2016-12-14
23436,53.78,-1.55,E01011364,200.0,24.0,2.0,2016-11-17
23437,53.75,-1.52,E01011502,135.0,36.0,2.0,2016-11-17
23438,53.55,-2.14,E01005340,210.0,30.0,2.5,2016-11-17
23439,53.82,-1.53,E01011361,182.0,24.0,3.0,2016-11-17
23440,53.79,-1.52,E01011626,125.0,24.0,2.0,2016-11-17
23441,55.93,-3.14,S00106643,160.0,32.0,3.57,2016-11-17
23442,53.75,-1.45,E01011635,103.0,35.0,2.5,2016-11-17
23443,55.93,-3.14,S00106643,160.0,35.0,3.06,2016-11-17
23444,55.93,-3.14,S00106643,140.0,32.0,3.06,2016-11-17
23445,55.9,-3.57,S00134041,170.0,35.0,3.06,2016-11-17
23446,53.75,-1.52,E01011466,130.0,35.0,2.5,2016-11-17
23447,53.75,-1.52,E01011476,205.0,35.0,1.5,2016-11-17
23448,55.9,-3.57,S00134041,220.0,35.0,3.71,2016-11-17
23449,53.75,-1.53,E01032497,140.0,38.0,2.25,2016-11-17
23450,53.55,-2.14,E01005340,210.0,30.0,2.5,2016-11-17
23451,53.82,-1.47,E01011659,265.0,40.0,2.5,2016-11-17
23452,55.87,-3.07,S00120766,180.0,33.0,3.57,2016-11-17
23453,55.87,-3.07,S00120764,192.0,33.0,3.57,2016-11-17
23454,55.9,-3.57,S00134041,220.0,35.0,3.18,2016-11-17
23455,53.75,-1.52,E01011466,120.0,35.0,2.0,2016-11-17
23456,53.83,-1.53,E01011504,255.0,36.0,2.5,2016-11-17
23457,53.8,-1.46,E01011345,240.0,38.0,1.5,2016-11-17
23458,53.8,-1.46,E01011345,255.0,34.0,1.5,2016-11-17
23459,53.76,-1.47,E01011627,135.0,35.0,1.5,2016-11-17
23460,53.81,-1.5,E01011347,240.0,30.0,2.5,2016-11-17
23461,53.83,-1.53,E01011504,258.0,33.0,1.5,2016-11-17
23462,53.75,-1.45,E01011635,103.0,35.0,2.5,2016-11-17
23463,53.83,-1.53,E01011504,240.0,35.0,1.5,2016-11-17
23464,53.83,-1.47,E01011657,220.0,37.0,2.0,2016-11-17
23465,53.83,-1.47,E01011657,145.0,40.0,2.25,
23466,53.83,-1.47,E01011657,185.0,38.0,1.5,2016-11-17
23467,53.76,-1.47,E01011627,135.0,36.0,2.0,2016-11-17
23468,53.81,-1.53,E01011361,95.0,36.0,1.5,2016-11-17
23469,53.83,-1.47,E01011657,195.0,35.0,2.0,2016-11-17
23470,53.85,-1.54,E01011510,120.0,38.0,2.5,2016-11-17
23471,54.54,-1.53,E01012332,180.0,30.0,3.99,2016-11-17
23472,54.54,-1.53,E01012332,200.0,28.0,3.99,2016-11-17
23473,53.75,-1.52,E01011502,120.0,37.0,2.0,2016-11-17
23474,54.54,-1.53,E01012332,190.0,28.0,3.99,2016-11-17
23475,53.75,-1.52,E01011502,250.0,36.0,2.0,2016-11-17
23476,51.86,-2.73,E01014050,230.0,30.0,2.5,2016-11-17
23477,53.78,-1.55,E01011371,265.0,25.0,1.5,2016-11-17
23478,53.81,-1.53,E01011361,100.0,22.0,1.5,2016-11-17
23479,51.65,-3.79,W01000942,100.0,30.0,2.9,2016-11-17
23480,51.65,-3.81,W01000936,210.0,30.0,3.19,2016-11-17
23481,51.64,-3.83,W01000896,155.0,30.0,2.9,2016-11-17
23482,51.69,-3.78,W01000887,195.0,30.0,3.48,2016-11-17
23483,51.69,-3.78,W01000887,200.0,30.0,3.48,2016-11-17
23484,53.44,-2.24,E01005272,201.0,30.0,2.24,2016-11-17
23485,51.69,-3.78,W01000887,200.0,30.0,3.48,2016-11-17
23486,53.75,-1.53,E01032497,235.0,38.0,2.0,2016-11-17
23487,53.53,-2.44,E01005661,270.0,30.0,3.36,2016-11-17
23488,53.44,-2.21,E01005310,270.0,30.0,1.96,2016-11-17
23489,53.42,-2.21,E01005124,190.0,30.0,1.68,2016-11-17
23490,53.43,-2.2,E01005120,115.0,30.0,2.52,2016-11-17
23491,53.57,-2.13,E01005392,140.0,30.0,50.0,2016-11-17
23492,53.55,-2.14,E01005340,210.0,30.0,3.0,2016-11-17
23493,52.08,0.45,E01030105,200.0,39.0,3.38,2016-11-17
23494,50.96,-4.13,E01020307,111.0,27.0,2.8,2016-11-17
23495,51.45,-0.47,E01030710,180.0,35.0,5.6,2016-11-17
23496,52.26,0.7,E01030139,200.0,40.0,2.6,2016-11-17
23497,52.26,0.7,E01030141,225.0,36.0,2.6,2016-11-17
23498,52.25,0.69,E01030140,160.0,30.0,3.12,2016-11-17
23499,51.01,-4.22,E01020285,129.0,20.0,2.8,2016-11-17
23500,52.26,0.7,E01030141,140.0,35.0,3.12,2016-11-17
23501,52.26,0.7,E01030131,230.0,40.0,3.64,2016-11-17
23502,50.91,-3.33,E01020063,157.0,30.0,3.36,2016-11-17
23503,52.4,0.24,E01033428,100.0,50.0,3.64,2016-11-17
23504,52.09,0.45,E01030108,140.0,39.0,2.86,2016-11-17
23505,53.55,-2.14,E01005340,210.0,30.0,5.0,2016-11-17
23506,53.55,-2.14,E01005340,200.0,30.0,2.5,2016-11-17
23507,53.55,-2.14,E01005340,210.0,30.0,2.5,2016-11-17
23508,53.55,-2.14,E01005340,210.0,30.0,3.0,2016-11-17
23509,53.55,-2.14,E01005340,200.0,30.0,2.5,2016-11-17
23510,52.09,0.45,E01030108,230.0,38.0,3.64,2016-11-17
23511,52.26,0.69,E01030141,135.0,30.0,3.12,2016-11-17
23512,53.55,-2.14,E01005340,200.0,30.0,3.0,2016-11-17
23513,53.55,-2.14,E01005340,210.0,30.0,3.0,2016-11-17
23514,53.55,-2.14,E01005340,210.0,30.0,2.5,2016-11-17
23515,52.24,0.69,E01030123,180.0,32.0,2.86,2016-11-17
23516,53.55,-2.14,E01005340,200.0,30.0,3.0,2016-11-17
23517,53.55,-2.14,E01005340,200.0,30.0,3.0,2016-11-17
23518,53.55,-2.14,E01005340,210.0,30.0,2.5,2016-11-17
23519,52.26,0.69,E01030139,115.0,25.0,3.64,2016-11-17
23520,53.55,-2.14,E01005340,200.0,30.0,3.0,2016-11-17
23521,52.26,0.7,E01030141,220.0,41.0,3.135,2016-11-17
23522,54.51,-1.55,E01012359,170.0,30.0,3.99,2016-11-17
23523,53.55,-2.14,E01005338,200.0,30.0,2.5,2016-11-17
23524,51.61,0.23,E01002281,180.0,25.0,155.0,2016-11-17
23525,52.31,0.49,E01033454,140.0,40.0,3.12,2016-11-17
23526,52.26,0.7,E01030141,145.0,25.0,2.86,2016-11-17
23527,53.79,-1.61,E01011725,260.0,32.0,2.5,2016-11-17
23528,53.83,-1.61,E01011686,220.0,40.0,2.0,2016-11-17
23529,53.79,-1.61,E01011730,240.0,40.0,2.0,2016-11-17
23530,53.82,-1.63,E01011325,182.0,35.0,2.5,2016-11-17
23531,53.87,-1.69,E01011268,240.0,31.0,2.5,2016-11-17
23532,53.8,-1.61,E01011725,220.0,35.0,1.5,2016-11-17
23533,53.79,-1.61,E01011730,246.0,40.0,2.0,2016-11-22
23534,53.85,-1.62,E01032502,150.0,39.0,2.0,2016-11-17
23535,54.54,-1.59,E01012312,190.0,35.0,3.42,2016-11-17
23536,54.54,-1.59,E01012312,165.0,26.0,3.42,2016-11-17
23537,54.51,-1.55,E01012358,170.0,28.0,3.42,2016-11-17
23538,53.75,-1.52,E01011466,125.0,36.0,1.5,2016-11-17
23539,51.88,0.91,E01021688,202.0,30.0,3.48,2016-11-17
23540,53.43,-2.26,E01005081,130.0,30.0,2.52,2016-11-17
23541,53.43,-2.26,E01005081,130.0,30.0,2.52,2016-11-17
23542,53.43,-2.26,E01005081,120.0,30.0,3.08,2016-11-17
23543,53.43,-2.26,E01005081,130.0,30.0,2.52,2016-11-17
23544,53.43,-2.26,E01005081,119.0,30.0,2.52,2016-11-17
23545,53.43,-2.26,E01005081,125.0,30.0,2.52,2016-11-17
23546,53.43,-2.26,E01005081,117.0,30.0,2.8,2016-11-17
23547,53.53,-2.41,E01005706,201.0,30.0,2.52,2016-11-17
23548,54.51,-1.53,E01012318,189.0,30.0,3.36,2016-11-24
23549,54.54,-1.58,E01012310,211.0,30.0,3.36,2016-11-17
23550,54.51,-1.55,E01012359,195.0,30.0,2.8,2016-11-17
23551,54.54,-1.6,E01012314,94.0,30.0,3.36,2016-11-17
23552,53.78,-1.52,E01011468,90.0,22.0,1.5,2016-11-17
23553,53.43,-2.44,E01005618,155.0,30.0,2.8,2016-11-17
23554,53.54,-2.43,E01005659,190.0,30.0,3.92,2016-11-17
23555,53.43,-2.44,E01005617,205.0,30.0,3.36,2016-11-17
23556,53.54,-2.43,E01005664,196.0,30.0,2.8,2016-11-17
23557,53.45,-2.42,E01005639,179.0,30.0,2.24,2016-11-17
23558,51.89,0.94,E01021696,245.0,30.0,3.99,2016-11-17
23559,51.89,0.93,E01021699,144.0,30.0,3.99,2016-11-17
23560,51.89,0.94,E01021700,155.0,30.0,2.9,2016-11-17
23561,51.89,0.94,E01021696,215.0,30.0,3.48,2016-11-17
23562,51.89,0.94,E01021696,105.0,30.0,3.36,2016-11-17
23563,51.89,0.93,E01021699,195.0,30.0,3.92,2016-11-17
